top - 10:59:01 up 12:44,  1 user,  load average: 0.74, 0.54, 0.33
Tasks: 356 total,   1 running, 338 sleeping,  17 stopped,   0 zombie
%Cpu(s):  8.8 us,  4.4 sy,  0.0 ni, 80.9 id,  2.9 wa,  0.0 hi,  2.9 si,  0.0 st
MiB Mem :   7879.2 total,    229.3 free,   5648.0 used,   2001.9 buff/cache
MiB Swap:   2048.0 total,   1940.1 free,    107.9 used.   1675.0 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
unix  3      [ ]         STREAM     CONNECTED     223878   
unix  3      [ ]         STREAM     CONNECTED     43530    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     43312    @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     41549    
unix  3      [ ]         STREAM     CONNECTED     40592    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     31321    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     71918    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     38821    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     32505    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     110539   /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     41723    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     41218    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     138016   
unix  3      [ ]         STREAM     CONNECTED     43121    
unix  3      [ ]         STREAM     CONNECTED     37307    @/tmp/dbus-3qGaqmhClw
unix  3      [ ]         STREAM     CONNECTED     36987    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     33427    
unix  3      [ ]         STREAM     CONNECTED     441531   
unix  3      [ ]         STREAM     CONNECTED     68521    
unix  3      [ ]         STREAM     CONNECTED     50809    
unix  3      [ ]         STREAM     CONNECTED     42833    
unix  3      [ ]         STREAM     CONNECTED     41722    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     40719    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     40609    @/tmp/.X11-unix/X1
unix  2      [ ]         DGRAM                    27887    
unix  3      [ ]         STREAM     CONNECTED     69862    
unix  3      [ ]         STREAM     CONNECTED     38787    
unix  3      [ ]         STREAM     CONNECTED     33416    
unix  3      [ ]         STREAM     CONNECTED     31406    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     484828   
unix  3      [ ]         STREAM     CONNECTED     234683   
unix  3      [ ]         STREAM     CONNECTED     43678    
unix  3      [ ]         STREAM     CONNECTED     42654    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     41060    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     116118   
unix  3      [ ]         STREAM     CONNECTED     37301    @/tmp/dbus-3qGaqmhClw
unix  3      [ ]         STREAM     CONNECTED     34789    
unix  3      [ ]         STREAM     CONNECTED     222944   
unix  3      [ ]         STREAM     CONNECTED     223877   
unix  3      [ ]         STREAM     CONNECTED     44056    
unix  3      [ ]         STREAM     CONNECTED     43527    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     41660    
unix  3      [ ]         STREAM     CONNECTED     40633    
unix  3      [ ]         STREAM     CONNECTED     30735    
unix  2      [ ]         DGRAM                    169749   
unix  3      [ ]         STREAM     CONNECTED     69816    
unix  3      [ ]         STREAM     CONNECTED     38788    
unix  3      [ ]         STREAM     CONNECTED     484142   /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     116945   
unix  3      [ ]         STREAM     CONNECTED     68565    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     41828    @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     43368    
unix  3      [ ]         STREAM     CONNECTED     38814    
unix  3      [ ]         STREAM     CONNECTED     29215    
unix  3      [ ]         STREAM     CONNECTED     138015   
unix  3      [ ]         STREAM     CONNECTED     43122    @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     38266    @/tmp/.X11-unix/X0
unix  2      [ ]         DGRAM                    35749    
unix  3      [ ]         STREAM     CONNECTED     35597    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     243699   
unix  3      [ ]         STREAM     CONNECTED     36309    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     38278    
unix  3      [ ]         STREAM     CONNECTED     39058    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     151212   
unix  3      [ ]         SEQPACKET  CONNECTED     138025   
unix  3      [ ]         STREAM     CONNECTED     138019   
unix  2      [ ]         DGRAM                    39143    
unix  3      [ ]         STREAM     CONNECTED     35467    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     27988    /run/systemd/journal/stdout
unix  2      [ ]         SEQPACKET  CONNECTED     115676   
unix  3      [ ]         STREAM     CONNECTED     117845   
unix  3      [ ]         STREAM     CONNECTED     44093    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     43221    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     41385    @/home/karthik/.cache/ibus/dbus-yJfNLFtd
unix  3      [ ]         STREAM     CONNECTED     234963   
unix  3      [ ]         STREAM     CONNECTED     41869    
unix  3      [ ]         STREAM     CONNECTED     39776    
unix  3      [ ]         STREAM     CONNECTED     37325    
unix  3      [ ]         STREAM     CONNECTED     37058    
unix  3      [ ]         STREAM     CONNECTED     33818    /run/user/123/bus
unix  3      [ ]         SEQPACKET  CONNECTED     247691   
unix  3      [ ]         STREAM     CONNECTED     38557    
unix  3      [ ]         STREAM     CONNECTED     38264    @/tmp/.X11-unix/X0
unix  3      [ ]         STREAM     CONNECTED     36012    
unix  3      [ ]         STREAM     CONNECTED     230822   
unix  3      [ ]         STREAM     CONNECTED     122144   
unix  3      [ ]         STREAM     CONNECTED     38301    
unix  3      [ ]         STREAM     CONNECTED     143887   
unix  3      [ ]         SEQPACKET  CONNECTED     117844   
unix  3      [ ]         STREAM     CONNECTED     45296    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     43356    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     43132    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     38383    
unix  3      [ ]         STREAM     CONNECTED     407229   
unix  3      [ ]         STREAM     CONNECTED     254058   
unix  3      [ ]         STREAM     CONNECTED     236055   
unix  3      [ ]         STREAM     CONNECTED     234935   
unix  3      [ ]         STREAM     CONNECTED     38823    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     37351    
unix  3      [ ]         STREAM     CONNECTED     36201    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     37319    @/tmp/dbus-3qGaqmhClw
unix  3      [ ]         STREAM     CONNECTED     37010    
unix  3      [ ]         STREAM     CONNECTED     486415   
unix  3      [ ]         STREAM     CONNECTED     38294    
unix  3      [ ]         STREAM     CONNECTED     36129    
unix  3      [ ]         STREAM     CONNECTED     421237   @/home/karthik/.cache/ibus/dbus-yJfNLFtd
unix  3      [ ]         STREAM     CONNECTED     175335   
unix  3      [ ]         STREAM     CONNECTED     151211   
unix  2      [ ]         DGRAM                    19651    
unix  3      [ ]         STREAM     CONNECTED     143896   
unix  3      [ ]         STREAM     CONNECTED     43648    
unix  3      [ ]         STREAM     CONNECTED     43361    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     42306    @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     38384    
unix  3      [ ]         STREAM     CONNECTED     34614    @/tmp/.X11-unix/X0
unix  3      [ ]         STREAM     CONNECTED     43659    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     39775    
unix  3      [ ]         STREAM     CONNECTED     37323    
unix  3      [ ]         STREAM     CONNECTED     37021    
unix  3      [ ]         STREAM     CONNECTED     33820    /run/systemd/journal/stdout
unix  3      [ ]         SEQPACKET  CONNECTED     247690   
unix  3      [ ]         STREAM     CONNECTED     38286    
unix  3      [ ]         STREAM     CONNECTED     35596    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     31559    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     34318    
unix  3      [ ]         STREAM     CONNECTED     28475    
unix  3      [ ]         STREAM     CONNECTED     247902   
unix  3      [ ]         STREAM     CONNECTED     34348    
unix  3      [ ]         STREAM     CONNECTED     27596    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     402278   
unix  3      [ ]         STREAM     CONNECTED     115636   
unix  3      [ ]         STREAM     CONNECTED     117846   
unix  3      [ ]         STREAM     CONNECTED     46131    
unix  3      [ ]         STREAM     CONNECTED     40721    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     42226    /run/user/1000/bus
unix  3      [ ]         STREAM     CONNECTED     39965    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     35973    
unix  3      [ ]         STREAM     CONNECTED     482283   
unix  3      [ ]         STREAM     CONNECTED     252800   
unix  3      [ ]         STREAM     CONNECTED     254059   
unix  3      [ ]         STREAM     CONNECTED     41867    
unix  3      [ ]         STREAM     CONNECTED     39610    
unix  3      [ ]         STREAM     CONNECTED     39107    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     37105    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     35584    @/tmp/dbus-3qGaqmhClw
unix  3      [ ]         STREAM     CONNECTED     39105    @/tmp/dbus-3qGaqmhClw
unix  3      [ ]         STREAM     CONNECTED     37037    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     35569    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     35405    
unix  3      [ ]         STREAM     CONNECTED     35301    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     423039   
unix  3      [ ]         STREAM     CONNECTED     247903   
unix  3      [ ]         STREAM     CONNECTED     235791   
unix  3      [ ]         STREAM     CONNECTED     175355   
unix  3      [ ]         STREAM     CONNECTED     138034   
unix  3      [ ]         STREAM     CONNECTED     37350    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     26271    
unix  3      [ ]         STREAM     CONNECTED     222857   
unix  3      [ ]         STREAM     CONNECTED     152731   
unix  3      [ ]         STREAM     CONNECTED     117848   
unix  3      [ ]         STREAM     CONNECTED     43655    
unix  3      [ ]         STREAM     CONNECTED     44095    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     40612    
unix  3      [ ]         STREAM     CONNECTED     34198    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     234960   
unix  3      [ ]         STREAM     CONNECTED     45282    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     39721    
unix  3      [ ]         STREAM     CONNECTED     36196    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     37022    
unix  2      [ ]         DGRAM                    33432    
unix  3      [ ]         STREAM     CONNECTED     442526   
unix  3      [ ]         STREAM     CONNECTED     243700   
unix  3      [ ]         STREAM     CONNECTED     36200    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     36020    
unix  3      [ ]         STREAM     CONNECTED     29485    
unix  3      [ ]         STREAM     CONNECTED     138028   
unix  3      [ ]         STREAM     CONNECTED     39128    
unix  3      [ ]         STREAM     CONNECTED     43585    
unix  3      [ ]         STREAM     CONNECTED     40679    @/tmp/.X11-unix/X1
unix  3      [ ]         STREAM     CONNECTED     43201    @/home/karthik/.cache/ibus/dbus-yJfNLFtd
unix  3      [ ]         STREAM     CONNECTED     36283    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     36927    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     441123   
unix  3      [ ]         STREAM     CONNECTED     252790   
unix  3      [ ]         STREAM     CONNECTED     254020   
unix  3      [ ]         STREAM     CONNECTED     234962   
unix  3      [ ]         STREAM     CONNECTED     44780    /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     39720    
unix  3      [ ]         STREAM     CONNECTED     37318    
unix  3      [ ]         STREAM     CONNECTED     38077    /run/user/123/bus
unix  3      [ ]         STREAM     CONNECTED     33294    
unix  3      [ ]         STREAM     CONNECTED     247684   
unix  3      [ ]         STREAM     CONNECTED     38287    
unix  3      [ ]         STREAM     CONNECTED     35570    /run/systemd/journal/stdout
unix  3      [ ]         STREAM     CONNECTED     235790   
unix  3      [ ]         STREAM     CONNECTED     174371   /run/dbus/system_bus_socket
unix  3      [ ]         STREAM     CONNECTED     138035   
unix  3      [ ]         STREAM     CONNECTED     123286   /run/user/1000/pulse/native
unix  3      [ ]         STREAM     CONNECTED     29846    
unix  3      [ ]         STREAM     CONNECTED     486010   
unix  3      [ ]         STREAM     CONNECTED     143904   
unix  3      [ ]         SEQPACKET  CONNECTED     143894   
unix  3      [ ]         STREAM     CONNECTED     117847   
unix  3      [ ]         SEQPACKET  CONNECTED     110546   
unix  3      [ ]         STREAM     CONNECTED     42539    
unix  3      [ ]         STREAM     CONNECTED     35995    
unix  3      [ ]         STREAM     CONNECTED     486612   
